,Year,Subregion,City,Total activities,non-urgent activity,technical assistance,preventive device,dangerous leaks,urban fire,vegetation fire,mobility,practicesal,rescues,simulacrum,technical support
5318,2014,Pallars Sobirà,Alt Àneu,12.0,1.0,2.0,1.0,,,,2.0,,6.0,,
5319,2014,Pallars Sobirà,Baix Pallars,34.0,17.0,2.0,,,1.0,1.0,1.0,6.0,6.0,,
5320,2014,Pallars Sobirà,Espot,41.0,1.0,11.0,3.0,,2.0,1.0,8.0,1.0,14.0,,
5321,2014,Pallars Sobirà,Esterri d'Àneu,44.0,2.0,26.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,,1.0
5322,2014,Pallars Sobirà,Esterri de Cardós,1.0,,,,,,,,,1.0,,
5323,2014,Pallars Sobirà,Farrera,5.0,,,,,1.0,,1.0,1.0,2.0,,
5324,2014,Pallars Sobirà,"Guingueta d'Àneu, La",9.0,,2.0,,,2.0,1.0,2.0,,2.0,,
5325,2014,Pallars Sobirà,Lladorre,12.0,,,,,,,,1.0,11.0,,
5326,2014,Pallars Sobirà,Llavorsí,28.0,4.0,7.0,1.0,,,,13.0,,3.0,,
5327,2014,Pallars Sobirà,Rialp,14.0,1.0,,,,4.0,,5.0,1.0,2.0,,1.0
5328,2014,Pallars Sobirà,Soriguera,16.0,1.0,4.0,,,3.0,2.0,2.0,,3.0,1.0,
5329,2014,Pallars Sobirà,Sort,266.0,32.0,39.0,8.0,,15.0,4.0,10.0,117.0,41.0,,
5330,2014,Pallars Sobirà,Tírvia,192.0,,1.0,179.0,,,1.0,,6.0,,,5.0
5331,2014,Pallars Sobirà,Vall de Cardós,7.0,1.0,1.0,3.0,,1.0,1.0,,,,,
5332,2014,Pla de l'Estany,Banyoles,180.0,44.0,29.0,6.0,,44.0,7.0,23.0,4.0,20.0,3.0,
5333,2014,Pla de l'Estany,Camós,8.0,4.0,1.0,,,2.0,1.0,,,,,
5334,2014,Pla de l'Estany,Cornellà del Terri,33.0,12.0,2.0,,1.0,10.0,2.0,4.0,,2.0,,
5335,2014,Pla de l'Estany,Crespià,8.0,1.0,,,,2.0,1.0,3.0,,1.0,,
5336,2014,Pla de l'Estany,Esponellà,2.0,,,,,1.0,,1.0,,,,
5337,2014,Pla de l'Estany,Fontcoberta,16.0,3.0,,,1.0,8.0,,3.0,,1.0,,
5338,2014,Pla de l'Estany,Palol de Revardit,14.0,5.0,,,,3.0,,4.0,,2.0,,
5339,2014,Pla de l'Estany,Porqueres,44.0,11.0,2.0,,,12.0,2.0,15.0,,2.0,,
5340,2014,Pla de l'Estany,Sant Miquel de Campmajor,7.0,,,,,2.0,,3.0,,1.0,1.0,
5341,2014,Pla de l'Estany,Serinyà,19.0,8.0,2.0,,,3.0,,4.0,,2.0,,
5342,2014,Pla de l'Estany,Vilademuls,19.0,4.0,,,,7.0,1.0,7.0,,,,
5343,2014,Pla d'Urgell,Barbens,2.0,,1.0,,,,1.0,,,,,
5344,2014,Pla d'Urgell,Bell-lloc d'Urgell,42.0,,2.0,,,13.0,10.0,13.0,,4.0,,
5345,2014,Pla d'Urgell,Bellvís,15.0,,,,,3.0,5.0,6.0,,1.0,,
5346,2014,Pla d'Urgell,Castellnou de Seana,12.0,,1.0,,,3.0,1.0,6.0,,1.0,,
5347,2014,Pla d'Urgell,Fondarella,11.0,,1.0,,,1.0,2.0,6.0,,1.0,,
5348,2014,Pla d'Urgell,Golmés,24.0,1.0,2.0,,,5.0,6.0,10.0,,,,
5349,2014,Pla d'Urgell,Ivars d'Urgell,8.0,,,1.0,,1.0,1.0,1.0,,4.0,,
5350,2014,Pla d'Urgell,Linyola,15.0,,1.0,,,7.0,3.0,1.0,,3.0,,
5351,2014,Pla d'Urgell,Miralcamp,19.0,1.0,1.0,,1.0,4.0,6.0,5.0,,1.0,,
5352,2014,Pla d'Urgell,Mollerussa,153.0,34.0,20.0,10.0,2.0,19.0,11.0,17.0,21.0,18.0,1.0,
5353,2014,Pla d'Urgell,"Palau d'Anglesola, El",12.0,,1.0,,2.0,2.0,1.0,2.0,,4.0,,
5354,2014,Pla d'Urgell,"Poal, El",3.0,,,,,,,2.0,,1.0,,
5355,2014,Pla d'Urgell,Sidamon,13.0,,,,,,9.0,4.0,,,,
5356,2014,Pla d'Urgell,Torregrossa,16.0,,1.0,,,5.0,3.0,6.0,,1.0,,
5357,2014,Pla d'Urgell,Vilanova de Bellpuig,7.0,,,,,1.0,5.0,,,1.0,,
5358,2014,Pla d'Urgell,Vila-sana,13.0,,1.0,,,2.0,3.0,4.0,,3.0,,
5359,2014,Priorat,Bellmunt del Priorat,3.0,1.0,,,,,1.0,1.0,,,,
5360,2014,Priorat,"Bisbal de Falset, La",4.0,,,,,2.0,1.0,1.0,,,,
5361,2014,Priorat,Cabacés,5.0,,,,,1.0,2.0,2.0,,,,
5362,2014,Priorat,Capçanes,12.0,7.0,,,,,4.0,,,1.0,,
5363,2014,Priorat,Cornudella de Montsant,40.0,5.0,3.0,1.0,,2.0,9.0,9.0,3.0,8.0,,
5364,2014,Priorat,Falset,114.0,37.0,12.0,3.0,1.0,9.0,6.0,11.0,15.0,20.0,,
5365,2014,Priorat,"Figuera, La",4.0,1.0,,,,,2.0,1.0,,,,
5366,2014,Priorat,Gratallops,2.0,1.0,,,,,1.0,,,,,
5367,2014,Priorat,"Guiamets, Els",8.0,,,,,3.0,2.0,2.0,1.0,,,
5368,2014,Priorat,"Lloar, El",2.0,,2.0,,,,,,,,,
5369,2014,Priorat,Marçà,11.0,1.0,2.0,,,2.0,4.0,,,2.0,,
5370,2014,Priorat,Margalef,13.0,3.0,,1.0,,1.0,1.0,,4.0,3.0,,
5371,2014,Priorat,"Masroig, El",4.0,,,,,2.0,,2.0,,,,
5372,2014,Priorat,"Molar, El",1.0,,,,,1.0,,,,,,
5373,2014,Priorat,"Morera de Montsant, La",8.0,2.0,,,,,1.0,,1.0,4.0,,
5374,2014,Priorat,Poboleda,1.0,,,,,,,1.0,,,,
5375,2014,Priorat,Porrera,5.0,1.0,,,,1.0,2.0,1.0,,,,
5376,2014,Priorat,Pradell de la Teixeta,18.0,,1.0,,,2.0,6.0,9.0,,,,
5377,2014,Priorat,"Torre de Fontaubella, La",1.0,,,,,,,,,1.0,,
5378,2014,Priorat,Torroja del Priorat,5.0,3.0,,,,1.0,1.0,,,,,
5379,2014,Priorat,Ulldemolins,2.0,1.0,,,,,1.0,,,,,
5380,2014,Priorat,"Vilella Alta, La",1.0,,1.0,,,,,,,,,
5381,2014,Priorat,"Vilella Baixa, La",1.0,,,,,,1.0,,,,,
5382,2014,Ribera d'Ebre,Ascó,66.0,31.0,1.0,6.0,,2.0,5.0,11.0,3.0,4.0,3.0,
5383,2014,Ribera d'Ebre,Benissanet,16.0,1.0,2.0,,,2.0,6.0,3.0,,2.0,,
5384,2014,Ribera d'Ebre,Flix,50.0,12.0,1.0,3.0,1.0,4.0,6.0,16.0,2.0,1.0,4.0,
5385,2014,Ribera d'Ebre,Garcia,10.0,1.0,,,,1.0,3.0,2.0,1.0,2.0,,
5386,2014,Ribera d'Ebre,Ginestar,12.0,4.0,,,,1.0,5.0,2.0,,,,
5387,2014,Ribera d'Ebre,Miravet,8.0,,,,,2.0,5.0,1.0,,,,
5388,2014,Ribera d'Ebre,Móra d'Ebre,163.0,70.0,6.0,20.0,2.0,7.0,8.0,13.0,11.0,15.0,4.0,7.0
5389,2014,Ribera d'Ebre,Móra la Nova,29.0,2.0,1.0,,,4.0,13.0,6.0,,1.0,2.0,
5390,2014,Ribera d'Ebre,"Palma d'Ebre, La",8.0,4.0,,,,,4.0,,,,,
5391,2014,Ribera d'Ebre,Rasquera,31.0,13.0,,,,1.0,10.0,4.0,1.0,2.0,,
5392,2014,Ribera d'Ebre,Riba-roja d'Ebre,16.0,4.0,2.0,,,,6.0,3.0,1.0,,,
5393,2014,Ribera d'Ebre,Tivissa,126.0,75.0,1.0,6.0,,5.0,16.0,16.0,7.0,,,
5394,2014,Ribera d'Ebre,"Torre de l'Espanyol, La",7.0,1.0,1.0,,,2.0,2.0,,,1.0,,
5395,2014,Ribera d'Ebre,Vinebre,3.0,,,,,1.0,1.0,1.0,,,,
5396,2014,Ripollès,Campdevànol,48.0,19.0,4.0,,,5.0,5.0,5.0,1.0,8.0,1.0,
5397,2014,Ripollès,Campelles,9.0,2.0,,,,1.0,,3.0,,3.0,,
5398,2014,Ripollès,Camprodon,71.0,8.0,4.0,28.0,2.0,8.0,2.0,5.0,9.0,5.0,,
5399,2014,Ripollès,Gombrèn,10.0,3.0,,,,1.0,,2.0,1.0,3.0,,
5400,2014,Ripollès,Llanars,5.0,,1.0,,,2.0,1.0,,,1.0,,
5401,2014,Ripollès,"Llosses, Les",10.0,,,,,,1.0,5.0,,4.0,,
5402,2014,Ripollès,Molló,9.0,2.0,1.0,,,,1.0,,1.0,4.0,,
5403,2014,Ripollès,Ogassa,18.0,10.0,,1.0,,,,2.0,4.0,1.0,,
5404,2014,Ripollès,Pardines,1.0,,,,,,,1.0,,,,
5405,2014,Ripollès,Planoles,4.0,1.0,,,,1.0,,2.0,,,,
5406,2014,Ripollès,Queralbs,37.0,1.0,,1.0,,2.0,,,4.0,28.0,1.0,
5407,2014,Ripollès,Ribes de Freser,42.0,12.0,4.0,,,6.0,,9.0,5.0,6.0,,
5408,2014,Ripollès,Ripoll,259.0,160.0,10.0,,2.0,26.0,1.0,21.0,4.0,35.0,,
5409,2014,Ripollès,Sant Joan de les Abadesses,21.0,9.0,2.0,1.0,,2.0,,4.0,,1.0,2.0,
5410,2014,Ripollès,Sant Pau de Segúries,2.0,1.0,,,,,,1.0,,,,
5411,2014,Ripollès,Setcases,72.0,25.0,,3.0,,1.0,,1.0,25.0,16.0,1.0,
5412,2014,Ripollès,Toses,13.0,3.0,,,,1.0,,7.0,,2.0,,
5413,2014,Ripollès,Vallfogona de Ripollès,6.0,2.0,1.0,,,,,,,3.0,,
5414,2014,Ripollès,Vilallonga de Ter,7.0,,,,,1.0,,3.0,,3.0,,
5415,2014,Segarra,Biosca,2.0,,,,,,,2.0,,,,
5416,2014,Segarra,Cervera,210.0,43.0,33.0,10.0,,21.0,13.0,26.0,30.0,27.0,5.0,2.0
5417,2014,Segarra,Estaràs,11.0,,1.0,,,,3.0,3.0,,4.0,,
5418,2014,Segarra,Granyanella,11.0,,2.0,,,4.0,,5.0,,,,
5419,2014,Segarra,Granyena de Segarra,1.0,,,,,,1.0,,,,,
5420,2014,Segarra,Guissona,176.0,4.0,50.0,19.0,,4.0,4.0,39.0,32.0,23.0,1.0,
5421,2014,Segarra,Ivorra,1.0,,1.0,,,,,,,,,
5422,2014,Segarra,Massoteres,2.0,,,,,,2.0,,,,,
5423,2014,Segarra,Montoliu de Segarra,4.0,2.0,,,,,1.0,1.0,,,,
5424,2014,Segarra,Montornès de Segarra,2.0,,1.0,,,,1.0,,,,,
5425,2014,Segarra,"Oluges, Les",4.0,,,,,,,4.0,,,,
5426,2014,Segarra,"Plans de Sió, Els",11.0,,1.0,,,1.0,3.0,6.0,,,,
5427,2014,Segarra,Ribera d'Ondara,11.0,,2.0,,,1.0,5.0,2.0,,1.0,,
5428,2014,Segarra,Sanaüja,6.0,,,1.0,,1.0,1.0,3.0,,,,
5429,2014,Segarra,Sant Guim de Freixenet,9.0,1.0,,3.0,,2.0,1.0,1.0,,1.0,,
5430,2014,Segarra,Sant Guim de la Plana,7.0,1.0,1.0,,,,3.0,2.0,,,,
5431,2014,Segarra,Sant Ramon,12.0,,,,,2.0,2.0,5.0,,3.0,,
5432,2014,Segarra,Talavera,4.0,1.0,,,,,1.0,2.0,,,,
5433,2014,Segarra,Tarroja de Segarra,2.0,,,,,,,1.0,,1.0,,
5434,2014,Segarra,Torà,40.0,4.0,4.0,3.0,,2.0,3.0,3.0,17.0,4.0,,
5435,2014,Segarra,Torrefeta i Florejacs,17.0,,1.0,,,1.0,3.0,7.0,,5.0,,
5436,2014,Segrià,Aitona,12.0,,1.0,,,3.0,4.0,2.0,,2.0,,
5437,2014,Segrià,"Alamús, Els",10.0,,,,,4.0,2.0,4.0,,,,
5438,2014,Segrià,Albatàrrec,18.0,1.0,,,1.0,2.0,10.0,4.0,,,,
5439,2014,Segrià,Alcanó,3.0,1.0,,,,,1.0,1.0,,,,
5440,2014,Segrià,Alcarràs,51.0,,1.0,6.0,3.0,10.0,9.0,14.0,,7.0,,1.0
5441,2014,Segrià,Alcoletge,27.0,,4.0,,,9.0,7.0,5.0,,2.0,,
5442,2014,Segrià,Alfarràs,19.0,,,1.0,,5.0,5.0,5.0,,3.0,,
5443,2014,Segrià,Alfés,1.0,,,,,,,1.0,,,,
5444,2014,Segrià,Alguaire,28.0,,1.0,3.0,1.0,4.0,11.0,5.0,,1.0,,2.0
5445,2014,Segrià,Almacelles,55.0,,8.0,5.0,1.0,12.0,8.0,10.0,1.0,9.0,1.0,
5446,2014,Segrià,Almatret,6.0,5.0,,,,,,,1.0,,,
5447,2014,Segrià,Almenar,35.0,1.0,7.0,1.0,,4.0,6.0,12.0,,4.0,,
5448,2014,Segrià,Alpicat,43.0,,11.0,,,17.0,6.0,4.0,,5.0,,
5449,2014,Segrià,Artesa de Lleida,16.0,4.0,,,,1.0,8.0,3.0,,,,
5450,2014,Segrià,Aspa,2.0,,,,,,,1.0,,1.0,,
5451,2014,Segrià,Benavent de Segrià,7.0,,,,,1.0,5.0,1.0,,,,
5452,2014,Segrià,Corbins,9.0,,2.0,,,,3.0,4.0,,,,
5453,2014,Segrià,Gimenells i el Pla de la Font,11.0,,,1.0,,1.0,4.0,3.0,,2.0,,
5454,2014,Segrià,"Granja d'Escarp, La",12.0,3.0,,,,1.0,6.0,2.0,,,,
5455,2014,Segrià,Llardecans,4.0,,,,,,1.0,3.0,,,,
5456,2014,Segrià,Lleida,1185.0,97.0,221.0,22.0,45.0,231.0,153.0,125.0,38.0,243.0,6.0,4.0
5457,2014,Segrià,Maials,16.0,,,,,,5.0,11.0,,,,
5458,2014,Segrià,Massalcoreig,3.0,,2.0,,,,1.0,,,,,
5459,2014,Segrià,Montoliu de Lleida,4.0,,1.0,,,1.0,1.0,1.0,,,,
5460,2014,Segrià,"Portella, La",3.0,,,,,1.0,2.0,,,,,
5461,2014,Segrià,Puigverd de Lleida,14.0,,,,,5.0,7.0,1.0,1.0,,,
5462,2014,Segrià,Rosselló,16.0,,6.0,,,4.0,4.0,2.0,,,,
5463,2014,Segrià,Sarroca de Lleida,5.0,1.0,,,,,2.0,2.0,,,,
5464,2014,Segrià,Seròs,64.0,4.0,3.0,5.0,1.0,1.0,13.0,7.0,27.0,2.0,1.0,
5465,2014,Segrià,Soses,22.0,1.0,5.0,1.0,,2.0,3.0,10.0,,,,
5466,2014,Segrià,Sudanell,9.0,,,,,1.0,7.0,1.0,,,,
5467,2014,Segrià,Torrebesses,7.0,,,,,2.0,2.0,2.0,,1.0,,
5468,2014,Segrià,Torrefarrera,39.0,,16.0,,3.0,9.0,3.0,7.0,,1.0,,
5469,2014,Segrià,Torres de Segre,18.0,,3.0,,,3.0,8.0,2.0,,2.0,,
5470,2014,Segrià,Torre-serona,6.0,,2.0,,,,1.0,3.0,,,,
5471,2014,Segrià,Vilanova de la Barca,11.0,,1.0,,,1.0,6.0,3.0,,,,
5472,2014,Segrià,Vilanova de Segrià,9.0,1.0,1.0,,,3.0,3.0,1.0,,,,
5473,2014,Selva,Amer,58.0,22.0,6.0,,,10.0,2.0,7.0,1.0,10.0,,
5474,2014,Selva,Anglès,45.0,13.0,3.0,,,13.0,,9.0,,7.0,,
5475,2014,Selva,Arbúcies,75.0,15.0,14.0,3.0,1.0,19.0,,17.0,2.0,4.0,,
5476,2014,Selva,Blanes,302.0,80.0,61.0,7.0,10.0,61.0,16.0,17.0,1.0,45.0,4.0,
5477,2014,Selva,Breda,17.0,6.0,,1.0,,2.0,3.0,4.0,,1.0,,
5478,2014,Selva,Brunyola,18.0,4.0,1.0,,,2.0,2.0,9.0,,,,
5479,2014,Selva,Caldes de Malavella,122.0,42.0,39.0,,,13.0,2.0,18.0,,8.0,,
5480,2014,Selva,"Cellera de Ter, La",24.0,7.0,2.0,,,4.0,,2.0,4.0,4.0,1.0,
5481,2014,Selva,Fogars de la Selva,40.0,14.0,1.0,,2.0,1.0,4.0,14.0,2.0,2.0,,
5482,2014,Selva,Hostalric,68.0,27.0,10.0,,1.0,8.0,3.0,10.0,,8.0,1.0,
5483,2014,Selva,Lloret de Mar,424.0,100.0,90.0,1.0,9.0,66.0,12.0,56.0,3.0,85.0,2.0,
5484,2014,Selva,Maçanet de la Selva,222.0,98.0,19.0,2.0,2.0,18.0,13.0,49.0,3.0,12.0,,6.0
5485,2014,Selva,Massanes,34.0,14.0,4.0,,1.0,2.0,,12.0,,1.0,,
5486,2014,Selva,Osor,10.0,4.0,1.0,,,1.0,,3.0,,1.0,,
5487,2014,Selva,Riells i Viabrea,52.0,18.0,9.0,,1.0,12.0,1.0,6.0,,5.0,,
5488,2014,Selva,Riudarenes,40.0,8.0,9.0,1.0,2.0,3.0,2.0,12.0,,3.0,,
5489,2014,Selva,Riudellots de la Selva,49.0,15.0,5.0,,1.0,13.0,,11.0,,4.0,,
5490,2014,Selva,Sant Feliu de Buixalleu,49.0,17.0,2.0,1.0,,4.0,2.0,20.0,1.0,1.0,1.0,
5491,2014,Selva,Sant Hilari Sacalm,58.0,9.0,10.0,1.0,1.0,15.0,3.0,11.0,1.0,7.0,,
5492,2014,Selva,Sant Julià del Llor i Bonmatí,18.0,10.0,1.0,,,4.0,,1.0,,1.0,1.0,
5493,2014,Selva,Santa Coloma de Farners,209.0,55.0,39.0,2.0,,54.0,7.0,30.0,1.0,21.0,,
5494,2014,Selva,Sils,112.0,22.0,30.0,1.0,3.0,11.0,2.0,39.0,1.0,3.0,,
5495,2014,Selva,Susqueda,11.0,4.0,1.0,,,1.0,,1.0,1.0,3.0,,
5496,2014,Selva,Tossa de Mar,119.0,30.0,25.0,8.0,3.0,20.0,3.0,14.0,4.0,11.0,1.0,
5497,2014,Selva,Vidreres,123.0,37.0,14.0,,2.0,18.0,3.0,36.0,,12.0,1.0,
5498,2014,Selva,Vilobí d'Onyar,44.0,11.0,8.0,,,9.0,2.0,13.0,,1.0,,
5499,2014,Solsonès,Castellar de la Ribera,16.0,7.0,3.0,,,3.0,1.0,2.0,,,,
5500,2014,Solsonès,Clariana de Cardener,15.0,2.0,,,,,,11.0,2.0,,,
5501,2014,Solsonès,"Coma i la Pedra, La",19.0,3.0,2.0,,,5.0,1.0,2.0,2.0,4.0,,
5502,2014,Solsonès,Guixers,7.0,2.0,,,,,,1.0,,4.0,,
5503,2014,Solsonès,Lladurs,26.0,20.0,,,,2.0,,2.0,,2.0,,
5504,2014,Solsonès,Llobera,29.0,24.0,,,,2.0,1.0,1.0,,1.0,,
5505,2014,Solsonès,"Molsosa, La",2.0,1.0,,,,1.0,,,,,,
5506,2014,Solsonès,Navès,63.0,49.0,,,,1.0,,9.0,3.0,1.0,,
5507,2014,Solsonès,Odèn,7.0,4.0,,,,1.0,,2.0,,,,
5508,2014,Solsonès,Olius,28.0,10.0,,,,6.0,3.0,6.0,2.0,1.0,,
5509,2014,Solsonès,Pinell de Solsonès,23.0,21.0,,,,,,1.0,1.0,,,
5510,2014,Solsonès,Pinós,26.0,7.0,2.0,1.0,,2.0,1.0,2.0,9.0,2.0,,
5511,2014,Solsonès,Riner,5.0,2.0,,,,,2.0,1.0,,,,
5512,2014,Solsonès,Sant Llorenç de Morunys,30.0,4.0,3.0,1.0,,7.0,2.0,1.0,7.0,4.0,1.0,
5513,2014,Solsonès,Solsona,333.0,174.0,5.0,12.0,3.0,43.0,14.0,13.0,43.0,23.0,3.0,
5514,2014,Tarragonès,Altafulla,34.0,4.0,2.0,,,12.0,1.0,9.0,,6.0,,
5515,2014,Tarragonès,"Canonja, La",55.0,,6.0,,1.0,12.0,15.0,13.0,,6.0,2.0,
5516,2014,Tarragonès,"Catllar, El",29.0,,3.0,,1.0,8.0,4.0,8.0,,5.0,,
5517,2014,Tarragonès,Constantí,99.0,7.0,10.0,,4.0,17.0,21.0,24.0,7.0,7.0,2.0,
5518,2014,Tarragonès,Creixell,25.0,1.0,1.0,,,8.0,1.0,7.0,1.0,6.0,,
5519,2014,Tarragonès,"Morell, El",24.0,,4.0,,1.0,3.0,9.0,2.0,,4.0,1.0,
5520,2014,Tarragonès,"Nou de Gaià, La",3.0,,,,,1.0,,1.0,,1.0,,
5521,2014,Tarragonès,"Pallaresos, Els",24.0,1.0,4.0,,,10.0,3.0,4.0,,2.0,,
5522,2014,Tarragonès,Perafort,10.0,1.0,1.0,,,1.0,4.0,1.0,,1.0,1.0,
5523,2014,Tarragonès,"Pobla de Mafumet, La",11.0,,3.0,,,1.0,2.0,2.0,1.0,1.0,1.0,
5524,2014,Tarragonès,"Pobla de Montornès, La",24.0,,1.0,,,5.0,8.0,7.0,,3.0,,
5525,2014,Tarragonès,Renau,2.0,,,,,1.0,1.0,,,,,
5526,2014,Tarragonès,"Riera de Gaià, La",12.0,,,,1.0,5.0,2.0,2.0,,1.0,1.0,
5527,2014,Tarragonès,Roda de Barà,57.0,1.0,4.0,,2.0,15.0,6.0,18.0,,10.0,1.0,
5528,2014,Tarragonès,Salomó,3.0,,,,,1.0,,1.0,,1.0,,
5529,2014,Tarragonès,Salou,192.0,3.0,32.0,2.0,6.0,34.0,20.0,24.0,1.0,65.0,5.0,
5530,2014,Tarragonès,"Secuita, La",10.0,,1.0,,,3.0,2.0,4.0,,,,
5531,2014,Tarragonès,Tarragona,1190.0,68.0,196.0,23.0,37.0,231.0,112.0,198.0,76.0,223.0,21.0,5.0
5532,2014,Tarragonès,Torredembarra,77.0,15.0,4.0,4.0,,30.0,2.0,10.0,6.0,6.0,,
5533,2014,Tarragonès,Vespella de Gaià,4.0,,,,,,4.0,,,,,
5534,2014,Tarragonès,Vilallonga del Camp,21.0,,1.0,,,5.0,13.0,,,2.0,,
5535,2014,Tarragonès,Vila-seca,161.0,7.0,19.0,4.0,4.0,33.0,25.0,47.0,,21.0,1.0,
5536,2014,Terra Alta,Arnes,11.0,4.0,1.0,,,,4.0,,1.0,1.0,,
5537,2014,Terra Alta,Batea,29.0,15.0,2.0,,,2.0,5.0,4.0,1.0,,,
5538,2014,Terra Alta,Bot,10.0,3.0,,,,1.0,4.0,,,1.0,1.0,
5539,2014,Terra Alta,Caseres,8.0,4.0,,,,,2.0,2.0,,,,
5540,2014,Terra Alta,Corbera d'Ebre,13.0,2.0,,,,1.0,8.0,,2.0,,,
5541,2014,Terra Alta,"Fatarella, La",8.0,2.0,,,,2.0,1.0,1.0,,2.0,,
5542,2014,Terra Alta,Gandesa,194.0,119.0,7.0,3.0,1.0,5.0,26.0,13.0,6.0,9.0,4.0,1.0
5543,2014,Terra Alta,Horta de Sant Joan,32.0,14.0,1.0,2.0,,1.0,6.0,1.0,1.0,4.0,1.0,1.0
5544,2014,Terra Alta,"Pinell de Brai, El",16.0,12.0,,,,1.0,2.0,1.0,,,,
5545,2014,Terra Alta,"Pobla de Massaluca, La",2.0,1.0,,,,,1.0,,,,,
5546,2014,Terra Alta,Prat de Comte,4.0,2.0,,1.0,,,,1.0,,,,
5547,2014,Terra Alta,Vilalba dels Arcs,12.0,3.0,,,,1.0,7.0,,,,1.0,
5548,2014,Urgell,Agramunt,46.0,1.0,9.0,3.0,1.0,11.0,8.0,3.0,3.0,7.0,,
5549,2014,Urgell,Anglesola,8.0,,,,,2.0,4.0,1.0,,1.0,,
5550,2014,Urgell,Belianes,7.0,,3.0,,,,2.0,2.0,,,,
5551,2014,Urgell,Bellpuig,35.0,,1.0,,1.0,10.0,9.0,10.0,,4.0,,
5552,2014,Urgell,Castellserà,4.0,,,,,1.0,,3.0,,,,
5553,2014,Urgell,Ciutadilla,6.0,,1.0,,,,2.0,3.0,,,,
5554,2014,Urgell,"Fuliola, La",9.0,,,,,,3.0,6.0,,,,
5555,2014,Urgell,Guimerà,2.0,,,,,1.0,1.0,,,,,
5556,2014,Urgell,Maldà,8.0,3.0,,,1.0,,3.0,,,1.0,,
5557,2014,Urgell,Nalec,3.0,,,,,,2.0,1.0,,,,
5558,2014,Urgell,"Omells de na Gaia, Els",1.0,1.0,,,,,,,,,,
5559,2014,Urgell,Ossó de Sió,2.0,,,,,2.0,,,,,,
5560,2014,Urgell,Preixana,3.0,,,,,,3.0,,,,,
5561,2014,Urgell,Puigverd d'Agramunt,3.0,,,,,1.0,1.0,1.0,,,,
5562,2014,Urgell,Sant Martí de Riucorb,8.0,,,,,1.0,5.0,1.0,,1.0,,
5563,2014,Urgell,Tàrrega,249.0,12.0,38.0,10.0,,37.0,26.0,34.0,49.0,40.0,3.0,
5564,2014,Urgell,Tornabous,4.0,,,,,,2.0,,1.0,1.0,,
5565,2014,Urgell,Vallbona de les Monges,12.0,4.0,,,,,3.0,1.0,,4.0,,
5566,2014,Urgell,Verdú,7.0,,1.0,,,3.0,2.0,,,1.0,,
5567,2014,Urgell,Vilagrassa,13.0,,2.0,,,2.0,3.0,6.0,,,,
5568,2014,Val d'Aran,Arres,3.0,,1.0,,,,,,,2.0,,
5569,2014,Val d'Aran,Bausen,4.0,,,,,,,2.0,,2.0,,
5570,2014,Val d'Aran,"Bòrdes, Es",10.0,1.0,2.0,1.0,,1.0,,,,5.0,,
5571,2014,Val d'Aran,Bossòst,82.0,,5.0,2.0,,6.0,3.0,8.0,1.0,57.0,,
5572,2014,Val d'Aran,Canejan,8.0,,,1.0,,,,,,7.0,,
5573,2014,Val d'Aran,Les,69.0,,7.0,2.0,,4.0,1.0,2.0,4.0,48.0,1.0,
5574,2014,Val d'Aran,Naut Aran,328.0,,4.0,3.0,,10.0,4.0,9.0,11.0,285.0,2.0,
5575,2014,Val d'Aran,Vielha e Mijaran,454.0,6.0,16.0,9.0,4.0,27.0,9.0,25.0,17.0,338.0,1.0,2.0
5576,2014,Val d'Aran,Vilamòs,11.0,1.0,,,,,,2.0,,8.0,,
5577,2014,Vallès Occidental,Badia del Vallès,61.0,,7.0,,,14.0,9.0,9.0,,21.0,1.0,
5578,2014,Vallès Occidental,Barberà del Vallès,136.0,1.0,20.0,,6.0,43.0,5.0,27.0,,27.0,7.0,
5579,2014,Vallès Occidental,Castellar del Vallès,351.0,54.0,136.0,17.0,2.0,36.0,13.0,26.0,18.0,41.0,8.0,
5580,2014,Vallès Occidental,Castellbisbal,90.0,5.0,5.0,,2.0,29.0,6.0,30.0,3.0,6.0,4.0,
5581,2014,Vallès Occidental,Cerdanyola del Vallès,518.0,117.0,57.0,29.0,7.0,127.0,24.0,40.0,43.0,62.0,10.0,2.0
5582,2014,Vallès Occidental,Gallifa,2.0,1.0,,,,,,,,1.0,,
5583,2014,Vallès Occidental,Matadepera,176.0,30.0,81.0,2.0,1.0,14.0,3.0,7.0,19.0,17.0,2.0,
5584,2014,Vallès Occidental,Montcada i Reixac,229.0,9.0,31.0,,3.0,82.0,22.0,56.0,,22.0,4.0,
5585,2014,Vallès Occidental,Palau-solità i Plegamans,88.0,2.0,24.0,,3.0,31.0,4.0,14.0,,8.0,2.0,
5586,2014,Vallès Occidental,Polinyà,36.0,1.0,5.0,1.0,,14.0,6.0,5.0,,1.0,3.0,
5587,2014,Vallès Occidental,Rellinars,3.0,1.0,,,,1.0,,,,1.0,,
5588,2014,Vallès Occidental,Ripollet,111.0,,7.0,,5.0,48.0,6.0,15.0,,28.0,2.0,
5589,2014,Vallès Occidental,Rubí,600.0,97.0,160.0,3.0,16.0,152.0,35.0,30.0,15.0,86.0,6.0,
5590,2014,Vallès Occidental,Sabadell,1789.0,41.0,453.0,318.0,18.0,417.0,44.0,68.0,64.0,292.0,22.0,52.0
