,DATE OF FIRE,SUBREGION ID,SUBREGION,CITY ID,CITY,HA WOODED,HA NOT WOODED,HA NO FOREST,HA FOREST
2169,09/06/2014,20,Gironès,170792,Girona,0.0,0.0,0.0,0.0
2170,10/06/2014,33,Segrià,252043,Seròs,0.0,0.15,1.44,0.15
2171,11/06/2014,6,Anoia,80636,Castellolí,0.0,0.07,0.01,0.07
2172,11/06/2014,20,Gironès,170792,Girona,0.02,0.0,0.0,0.02
2173,11/06/2014,8,Baix Camp,430094,Alforja,0.0,0.03,0.0,0.03
2174,12/06/2014,7,Bages,80594,Castellfollit del Boix,0.0,0.0,0.0,0.0
2175,12/06/2014,17,Garraf,82704,Sitges,0.0,0.5,0.0,0.5
2176,12/06/2014,40,Vallès Occidental,81878,Sabadell,0.0,0.01,0.0,0.01
2177,12/06/2014,10,Baix Empordà,171812,Santa Cristina d'Aro,0.0,0.0,0.0,0.0
2178,12/06/2014,33,Segrià,251207,Lleida,0.02,0.0,0.0,0.02
2179,12/06/2014,9,Baix Ebre,430252,Benifallet,0.75,0.0,0.0,0.75
2180,13/06/2014,7,Bages,82135,Sant Fruitós de Bages,0.06,0.0,0.0,0.06
2181,13/06/2014,24,Osona,82711,Sobremunt,0.0,0.02,0.0,0.02
2182,13/06/2014,34,Selva,170280,Brunyola i Sant Martí Sapresa,0.0,0.0,0.0,0.0
2183,13/06/2014,34,Selva,172023,Tossa de Mar,0.0,0.0,0.0,0.0
2184,14/06/2014,40,Vallès Occidental,81206,Matadepera,0.0,0.0,0.0,0.0
2185,14/06/2014,33,Segrià,252326,Torres de Segre,0.0,1.26,0.0,1.26
2186,14/06/2014,30,Ribera d'Ebre,430672,Ginestar,1.67,1.49,9.65,3.16
2187,14/06/2014,9,Baix Ebre,431042,"Perelló, el",3.76,15.71,2.44,19.47
2188,15/06/2014,20,Gironès,170792,Girona,0.0,0.2,0.0,0.2
2189,15/06/2014,2,Alt Empordà,171352,Pont de Molins,0.0,0.05,0.0,0.05
2190,15/06/2014,38,Urgell,252173,Tàrrega,0.0,1.02,4.96,1.02
2191,15/06/2014,9,Baix Ebre,430069,Aldover,0.6,0.0,0.0,0.6
2192,15/06/2014,30,Ribera d'Ebre,431508,Tivissa,496.05,376.88,18.04,872.93
2193,16/06/2014,11,Baix Llobregat,82009,Sant Boi de Llobregat,0.13,0.0,0.0,0.13
2194,17/06/2014,11,Baix Llobregat,80728,Corbera de Llobregat,0.02,0.0,0.0,0.02
2195,17/06/2014,20,Gironès,170792,Girona,0.0,0.08,0.05,0.08
2196,17/06/2014,2,Alt Empordà,170622,"Escala, l'",0.07,0.0,0.0,0.07
2197,17/06/2014,9,Baix Ebre,431042,"Perelló, el",0.0,0.03,0.0,0.03
2198,18/06/2014,8,Baix Camp,430923,Mont-roig del Camp,0.3,0.0,0.0,0.3
2199,19/06/2014,3,Alt Penedès,82401,Sant Sadurní d'Anoia,0.0,0.4,0.0,0.4
2200,20/06/2014,40,Vallès Occidental,81803,Ripollet,0.0,0.2,0.0,0.2
2201,20/06/2014,23,Noguera,250349,Artesa de Segre,1.55,0.0,7.95,1.55
2202,20/06/2014,12,Baix Penedès,430799,Masllorenç,0.01,0.0,0.0,0.01
2203,20/06/2014,16,Conca de Barberà,431055,"Piles, les",0.9,0.0,3.4,0.9
2204,21/06/2014,14,Berguedà,82687,Cercs,0.0,0.03,0.0,0.03
2205,21/06/2014,23,Noguera,251500,Oliola,18.64,9.65,26.53,28.29
2206,21/06/2014,23,Noguera,250479,Bellcaire d'Urgell,8.09,10.96,103.85,19.05
2207,22/06/2014,7,Bages,80983,Sant Salvador de Guardiola,0.0,0.01,0.0,0.01
2208,22/06/2014,8,Baix Camp,431286,Riudecols,0.15,0.0,0.0,0.15
2209,23/06/2014,11,Baix Llobregat,80692,Collbató,0.0,0.0,0.0,0.0
2210,23/06/2014,11,Baix Llobregat,80692,Collbató,0.0,0.0,0.0,0.0
2211,23/06/2014,7,Bages,81271,Monistrol de Montserrat,0.0,0.13,0.0,0.13
2212,24/06/2014,41,Vallès Oriental,80333,Caldes de Montbui,0.0,0.0,0.0,0.0
2213,24/06/2014,7,Bages,81271,Monistrol de Montserrat,0.0,0.0,0.0,0.0
2214,24/06/2014,40,Vallès Occidental,81878,Sabadell,0.0,0.05,0.0,0.05
2215,24/06/2014,20,Gironès,170792,Girona,0.01,0.0,0.0,0.01
2216,26/06/2014,11,Baix Llobregat,82634,Sant Vicenç dels Horts,0.0,0.04,0.0,0.04
2217,26/06/2014,32,Segarra,251327,Massoteres,1.22,0.33,1.29,1.55
2218,27/06/2014,21,Maresme,80403,Canet de Mar,0.0,0.04,0.0,0.04
2219,28/06/2014,11,Baix Llobregat,81141,Martorell,0.0,0.2,0.0,0.2
2220,28/06/2014,2,Alt Empordà,170427,Capmany,0.0,0.0,0.0,0.0
2221,30/06/2014,17,Garraf,83073,Vilanova i la Geltrú,0.02,0.0,0.0,0.02
2222,30/06/2014,23,Noguera,251771,Preixens,0.25,0.84,6.39,1.09
2223,01/07/2014,7,Bages,81136,Manresa,0.0,0.08,0.0,0.08
2224,01/07/2014,30,Ribera d'Ebre,431251,Riba-roja d'Ebre,0.12,0.0,0.0,0.12
2225,01/07/2014,22,Montsià,431567,Ulldecona,0.0,0.0,0.0,0.0
2226,01/07/2014,9,Baix Ebre,430252,Benifallet,0.0,0.0,0.0,0.0
2227,01/07/2014,9,Baix Ebre,431495,Tivenys,0.0,0.46,0.0,0.46
2228,01/07/2014,30,Ribera d'Ebre,431508,Tivissa,0.51,0.9,0.0,1.41
2229,02/07/2014,7,Bages,82779,Talamanca,0.0,0.0,0.0,0.0
2230,02/07/2014,33,Segrià,250117,Alcarràs,0.0,0.0,0.0,0.0
2231,02/07/2014,33,Segrià,251207,Lleida,0.02,0.0,0.0,0.02
2232,04/07/2014,17,Garraf,82704,Sitges,0.15,0.0,0.0,0.15
2233,04/07/2014,11,Baix Llobregat,80207,Begues,0.0,0.0,0.0,0.0
2234,04/07/2014,24,Osona,80673,Centelles,0.0,0.02,0.0,0.02
2235,04/07/2014,20,Gironès,170792,Girona,0.0,0.0,0.0,0.0
2236,05/07/2014,6,Anoia,81705,"Prats de Rei, els",0.0,0.01,0.7,0.01
2237,06/07/2014,7,Bages,82188,Sant Joan de Vilatorrada,0.15,0.0,0.06,0.15
2238,06/07/2014,10,Baix Empordà,171812,Santa Cristina d'Aro,0.0,0.0,0.0,0.0
2239,06/07/2014,10,Baix Empordà,171812,Santa Cristina d'Aro,0.0,0.0,0.0,0.0
2240,06/07/2014,10,Baix Empordà,171812,Santa Cristina d'Aro,0.0,0.0,0.0,0.0
2241,06/07/2014,16,Conca de Barberà,431592,Vallfogona de Riucorb,0.0,0.0,0.0,0.0
2242,06/07/2014,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.02,0.0,0.0,0.02
2243,09/07/2014,24,Osona,81290,Muntanyola,0.0,0.02,0.0,0.02
2244,10/07/2014,40,Vallès Occidental,82671,Sentmenat,0.0,0.23,0.4,0.23
2245,10/07/2014,33,Segrià,251023,"Granja d'Escarp, la",0.0,6.74,1.57,6.74
2246,11/07/2014,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.0,0.1,0.0,0.1
2247,11/07/2014,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.14,0.0,0.92,0.14
2248,12/07/2014,9,Baix Ebre,431331,Roquetes,0.0,0.59,0.0,0.59
2249,13/07/2014,1,Alt Camp,430918,Mont-ral,0.0,0.0,0.0,0.0
2250,13/07/2014,12,Baix Penedès,431378,Sant Jaume dels Domenys,0.01,0.0,0.0,0.01
2251,15/07/2014,3,Alt Penedès,81458,Olèrdola,0.0,0.02,0.0,0.02
2252,17/07/2014,14,Berguedà,82554,Santa Maria de Merlès,0.03,0.0,0.0,0.03
2253,17/07/2014,40,Vallès Occidental,82665,Cerdanyola del Vallès,0.01,0.0,0.0,0.01
2254,17/07/2014,34,Selva,171805,Santa Coloma de Farners,0.2,0.0,0.0,0.2
2255,17/07/2014,32,Segarra,251977,Sant Guim de la Plana,4.26,7.2,34.38,11.46
2256,18/07/2014,17,Garraf,82310,Sant Pere de Ribes,0.02,0.0,0.0,0.02
2257,18/07/2014,7,Bages,81918,Sallent,0.63,0.0,0.0,0.63
2258,18/07/2014,23,Noguera,250621,Camarasa,0.0,1.3,0.0,1.3
2259,19/07/2014,42,Moianès,82589,Santa Maria d'Oló,0.0,0.0,0.0,0.0
2260,19/07/2014,7,Bages,80478,Cardona,0.46,0.0,0.0,0.46
2261,19/07/2014,20,Gironès,171557,Salt,0.0,0.0,0.0,0.0
2262,19/07/2014,23,Noguera,250426,"Baronia de Rialb, la",0.08,0.0,0.0,0.08
2263,19/07/2014,32,Segarra,252234,Torà,0.0,0.7,0.0,0.7
2264,19/07/2014,35,Solsonès,250642,Castellar de la Ribera,0.03,0.0,0.0,0.03
2265,19/07/2014,23,Noguera,250024,Àger,0.0,0.02,0.0,0.02
2266,19/07/2014,29,Priorat,430751,Margalef,0.0,0.08,0.0,0.08
2267,20/07/2014,13,Barcelonès,80193,Barcelona,0.0,0.24,0.0,0.24
2268,20/07/2014,2,Alt Empordà,171582,Sant Climent Sescebes,0.0,0.0,0.0,0.0
2269,20/07/2014,12,Baix Penedès,431378,Sant Jaume dels Domenys,0.03,0.0,0.0,0.03
2270,20/07/2014,1,Alt Camp,430918,Mont-ral,0.0,0.0,0.0,0.0
2271,20/07/2014,9,Baix Ebre,431554,Tortosa,0.0,1.1,1.3,1.1
2272,20/07/2014,30,Ribera d'Ebre,431508,Tivissa,0.5,0.5,0.0,1.0
2273,21/07/2014,17,Garraf,80431,Canyelles,0.0,0.0,0.0,0.0
2274,22/07/2014,7,Bages,81271,Monistrol de Montserrat,0.0,0.9,0.0,0.9
2275,22/07/2014,14,Berguedà,80996,Guardiola de Berguedà,0.02,0.0,0.0,0.02
2276,22/07/2014,10,Baix Empordà,179026,Forallac,0.03,0.0,0.0,0.03
2277,23/07/2014,7,Bages,80386,Callús,0.0,0.12,0.0,0.12
2278,23/07/2014,8,Baix Camp,430311,"Borges del Camp, les",0.0,0.15,0.0,0.15
2279,23/07/2014,9,Baix Ebre,431042,"Perelló, el",0.0,0.0,0.0,0.0
2280,24/07/2014,6,Anoia,80364,Calonge de Segarra,0.35,0.0,0.03,0.35
2281,24/07/2014,6,Anoia,82975,Veciana,0.0,0.25,1.39,0.25
2282,24/07/2014,10,Baix Empordà,170139,Begur,0.23,0.0,0.0,0.23
2283,25/07/2014,6,Anoia,82264,Sant Martí de Tous,0.0,0.0,0.0,0.0
2284,25/07/2014,6,Anoia,81043,"Llacuna, la",0.0,0.01,0.0,0.01
2285,25/07/2014,21,Maresme,80039,Alella,0.0,0.0,0.0,0.0
2286,25/07/2014,7,Bages,80478,Cardona,0.0,0.0,0.0,0.0
2287,25/07/2014,21,Maresme,81537,Òrrius,0.0,0.0,0.0,0.0
2288,25/07/2014,6,Anoia,80253,"Bruc, el",0.0,0.02,0.0,0.02
2289,25/07/2014,40,Vallès Occidental,83008,Viladecavalls,0.01,0.0,0.0,0.01
2290,25/07/2014,7,Bages,80594,Castellfollit del Boix,0.0,0.01,0.0,0.01
2291,25/07/2014,6,Anoia,80214,Bellprat,0.01,0.0,0.0,0.01
2292,25/07/2014,6,Anoia,81043,"Llacuna, la",0.06,0.0,0.0,0.06
2293,25/07/2014,3,Alt Penedès,82362,Sant Quintí de Mediona,0.0,0.0,0.0,0.0
2294,25/07/2014,3,Alt Penedès,81228,Mediona,0.06,0.0,0.0,0.06
2295,25/07/2014,10,Baix Empordà,170486,Castell-Platja d'Aro,0.0,0.0,0.0,0.0
2296,25/07/2014,10,Baix Empordà,170486,Castell-Platja d'Aro,0.0,0.0,0.0,0.0
2297,25/07/2014,35,Solsonès,251673,Pinós,0.0,0.02,0.0,0.02
2298,25/07/2014,18,Garrigues,250735,Cervià de les Garrigues,0.0,0.0,0.0,0.0
2299,25/07/2014,18,Garrigues,250978,Fulleda,0.0,0.0,0.0,0.0
2300,25/07/2014,4,Alt Urgell,250616,Cabó,0.0,0.0,0.0,0.0
2301,25/07/2014,38,Urgell,250740,Ciutadilla,0.0,0.0,0.0,0.0
2302,25/07/2014,25,Pallars Jussà,252347,Tremp,0.03,0.0,0.0,0.03
2303,25/07/2014,12,Baix Penedès,431634,"Vendrell, el",0.01,0.0,0.0,0.01
2304,25/07/2014,1,Alt Camp,430017,Aiguamúrcia,0.01,0.0,0.0,0.01
2305,25/07/2014,1,Alt Camp,430017,Aiguamúrcia,0.11,0.0,0.0,0.11
2306,25/07/2014,8,Baix Camp,430094,Alforja,0.45,0.0,0.0,0.45
2307,26/07/2014,14,Berguedà,81326,Montmajor,0.01,0.0,0.0,0.01
2308,26/07/2014,3,Alt Penedès,80581,Castellet i la Gornal,0.0,0.73,0.0,0.73
2309,27/07/2014,14,Berguedà,83089,Viver i Serrateix,0.04,0.0,0.0,0.04
2310,27/07/2014,6,Anoia,83020,Vilanova del Camí,0.0,0.03,0.0,0.03
2311,27/07/2014,25,Pallars Jussà,252347,Tremp,0.0,0.01,0.0,0.01
2312,28/07/2014,6,Anoia,80253,"Bruc, el",0.02,0.0,0.0,0.02
2313,28/07/2014,7,Bages,82628,Sant Vicenç de Castellet,0.0,0.0,0.0,0.0
2314,28/07/2014,2,Alt Empordà,171365,Pontós,0.0,0.0,0.0,0.0
2315,01/08/2014,6,Anoia,81653,"Pobla de Claramunt, la",0.0,0.0,0.0,0.0
2316,01/08/2014,7,Bages,82135,Sant Fruitós de Bages,0.0,0.0,0.0,0.0
2317,01/08/2014,6,Anoia,80636,Castellolí,0.0,0.0,0.0,0.0
2318,01/08/2014,6,Anoia,81653,"Pobla de Claramunt, la",0.04,0.0,0.0,0.04
2319,01/08/2014,6,Anoia,81043,"Llacuna, la",0.01,0.0,0.0,0.01
2320,01/08/2014,3,Alt Penedès,81228,Mediona,0.0,0.0,0.0,0.0
2321,01/08/2014,23,Noguera,252509,Vilanova de Meià,0.0,0.0,0.0,0.0
2322,02/08/2014,7,Bages,81271,Monistrol de Montserrat,0.0,0.0,0.0,0.0
2323,02/08/2014,6,Anoia,80253,"Bruc, el",0.01,0.0,0.0,0.01
2324,02/08/2014,3,Alt Penedès,82270,Sant Martí Sarroca,0.08,0.0,0.0,0.08
2325,02/08/2014,3,Alt Penedès,80654,Castellví de la Marca,0.1,0.0,0.0,0.1
2326,02/08/2014,12,Baix Penedès,430901,"Montmell, el",0.0,0.02,0.0,0.02
2327,02/08/2014,12,Baix Penedès,430901,"Montmell, el",0.11,0.0,0.0,0.11
2328,02/08/2014,12,Baix Penedès,431378,Sant Jaume dels Domenys,0.02,0.0,0.0,0.02
2329,05/08/2014,33,Segrià,251207,Lleida,0.0,0.22,0.0,0.22
2330,07/08/2014,23,Noguera,251500,Oliola,0.0,0.0,0.0,0.0
2331,09/08/2014,7,Bages,81398,Mura,0.0,0.0,0.0,0.0
2332,09/08/2014,42,Moianès,80958,Granera,0.0,0.0,0.0,0.0
2333,09/08/2014,13,Barcelonès,80193,Barcelona,0.0,0.28,0.0,0.28
2334,09/08/2014,36,Tarragonès,431482,Tarragona,0.0,0.67,0.0,0.67
2335,09/08/2014,16,Conca de Barberà,431423,Sarral,0.05,0.0,0.0,0.05
2336,09/08/2014,22,Montsià,439023,Sant Jaume d'Enveja,0.0,0.28,0.0,0.28
2337,10/08/2014,41,Vallès Oriental,80333,Caldes de Montbui,0.1,0.0,1.14,0.1
2338,11/08/2014,7,Bages,81825,"Pont de Vilomara i Rocafort, el",0.0,0.0,0.0,0.0
2339,11/08/2014,6,Anoia,80288,Cabrera d'Anoia,0.74,0.0,0.0,0.74
2340,11/08/2014,38,Urgell,259025,Sant Martí de Riucorb,0.0,0.15,1.19,0.15
2341,13/08/2014,3,Alt Penedès,80919,Gelida,0.0,0.02,0.04,0.02
2342,13/08/2014,33,Segrià,250387,Aitona,0.0,7.2,0.0,7.2
2343,14/08/2014,7,Bages,80615,Castellgalí,0.05,0.0,0.0,0.05
2344,14/08/2014,1,Alt Camp,430017,Aiguamúrcia,0.17,0.0,0.0,0.17
2345,15/08/2014,1,Alt Camp,430918,Mont-ral,0.75,0.0,0.0,0.75
2346,16/08/2014,33,Segrià,251207,Lleida,0.0,1.8,0.0,1.8
2347,19/08/2014,41,Vallès Oriental,81593,Parets del Vallès,0.0,0.0,0.0,0.0
2348,20/08/2014,11,Baix Llobregat,82634,Sant Vicenç dels Horts,0.0,0.87,0.0,0.87
2349,20/08/2014,12,Baix Penedès,431634,"Vendrell, el",0.18,0.0,0.0,0.18
2350,21/08/2014,2,Alt Empordà,170773,Garriguella,0.03,0.0,0.0,0.03
2351,21/08/2014,2,Alt Empordà,171523,Roses,0.11,0.0,0.0,0.11
2352,22/08/2014,37,Terra Alta,430712,Horta de Sant Joan,0.0,0.0,0.0,0.0
2353,26/08/2014,34,Selva,170237,Blanes,0.0,0.0,0.0,0.0
2354,26/08/2014,34,Selva,170237,Blanes,0.0,0.0,0.0,0.0
2355,26/08/2014,16,Conca de Barberà,431726,Vilaverd,0.0,0.09,0.0,0.09
2356,27/08/2014,34,Selva,170237,Blanes,0.0,0.0,0.0,0.0
2357,29/08/2014,33,Segrià,251207,Lleida,0.0,0.0,0.0,0.0
2358,30/08/2014,3,Alt Penedès,80137,Avinyonet del Penedès,0.0,0.05,0.0,0.05
2359,31/08/2014,7,Bages,80478,Cardona,0.0,0.0,0.0,0.0
2360,03/09/2014,33,Segrià,250215,Almenar,0.0,0.11,0.0,0.11
2361,04/09/2014,33,Segrià,250334,Artesa de Lleida,0.0,0.2,0.0,0.2
2362,05/09/2014,16,Conca de Barberà,430862,Montblanc,0.0,0.16,0.0,0.16
2363,05/09/2014,16,Conca de Barberà,430862,Montblanc,0.0,0.1,0.0,0.1
2364,06/09/2014,42,Moianès,80641,Castellterçol,0.0,0.0,0.0,0.0
2365,08/09/2014,3,Alt Penedès,80581,Castellet i la Gornal,0.0,0.0,0.0,0.0
2366,13/09/2014,11,Baix Llobregat,80898,Gavà,0.0,0.02,0.0,0.02
2367,14/09/2014,16,Conca de Barberà,431016,Passanant i Belltall,0.0,0.0,0.0,0.0
2368,15/09/2014,11,Baix Llobregat,82114,Sant Feliu de Llobregat,0.0,0.27,0.0,0.27
2369,15/09/2014,11,Baix Llobregat,80689,Cervelló,0.03,0.0,0.0,0.03
2370,17/09/2014,11,Baix Llobregat,82080,Sant Esteve Sesrovires,0.0,0.04,0.0,0.04
2371,19/09/2014,29,Priorat,430960,"Morera de Montsant, la",0.0,0.0,0.0,0.0
2372,20/09/2014,13,Barcelonès,80193,Barcelona,0.0,0.12,0.0,0.12
2373,06/10/2014,41,Vallès Oriental,81982,Sant Antoni de Vilamajor,0.0,0.0,0.0,0.0
2374,15/10/2014,34,Selva,170097,Arbúcies,0.01,0.03,0.0,0.04
2375,16/10/2014,6,Anoia,80636,Castellolí,0.16,0.0,0.0,0.16
2376,18/10/2014,7,Bages,80847,Fonollosa,0.0,0.0,0.0,0.0
2377,22/10/2014,2,Alt Empordà,171404,"Port de la Selva, el",0.2,0.0,0.0,0.2
2378,22/10/2014,2,Alt Empordà,171523,Roses,5.9,28.24,0.0,34.14
2379,22/10/2014,22,Montsià,430141,Amposta,0.0,0.05,0.0,0.05
2380,23/10/2014,34,Selva,171030,Maçanet de la Selva,0.13,0.0,0.0,0.13
2381,23/10/2014,18,Garrigues,250292,Arbeca,0.0,0.09,1.16,0.09
2382,25/10/2014,40,Vallès Occidental,81252,Montcada i Reixac,0.0,0.25,0.0,0.25
2383,27/10/2014,29,Priorat,431140,Porrera,0.0,0.17,0.0,0.17
2384,28/10/2014,30,Ribera d'Ebre,430939,Móra d'Ebre,0.0,0.05,0.0,0.05
2385,31/10/2014,12,Baix Penedès,430022,Albinyana,0.05,0.0,0.0,0.05
2386,20/11/2014,10,Baix Empordà,171997,Torroella de Montgrí,0.0,0.0,0.0,0.0
2387,23/11/2014,30,Ribera d'Ebre,431520,"Torre de l'Espanyol, la",0.0,0.01,0.0,0.01
2388,09/12/2014,17,Garraf,81483,Olivella,1.66,0.0,0.0,1.66
2389,09/12/2014,40,Vallès Occidental,80517,Castellar del Vallès,0.0,0.0,0.0,0.0
2390,11/12/2014,41,Vallès Oriental,82943,Vallgorguina,0.0,0.0,0.0,0.0
2391,27/12/2014,16,Conca de Barberà,430213,Barberà de la Conca,0.0,0.26,0.0,0.26
2392,29/12/2014,16,Conca de Barberà,431726,Vilaverd,0.0,1.71,0.0,1.71
2393,30/12/2014,2,Alt Empordà,170926,Llançà,0.0,0.45,0.0,0.45
2394,30/12/2014,28,Pla de l'Estany,170157,Banyoles,0.0,0.08,0.0,0.08
2395,31/12/2014,41,Vallès Oriental,82567,Santa Maria de Martorelles,0.08,0.02,0.0,0.1
2396,31/12/2014,25,Pallars Jussà,252347,Tremp,0.5,3.8,2.2,4.3
2397,31/12/2014,9,Baix Ebre,430081,Alfara de Carles,0.02,0.0,0.0,0.02
2398,01/01/2015,2,Alt Empordà,171432,Rabós,0.0,0.0,0.0,0.0
2399,01/01/2015,2,Alt Empordà,171002,Masarac,0.0,0.01,0.0,0.01
2400,02/01/2015,9,Baix Ebre,431554,Tortosa,0.0,0.0,0.0,0.0
2401,03/01/2015,9,Baix Ebre,439018,Deltebre,0.0,0.43,0.0,0.43
2402,05/01/2015,14,Berguedà,80229,Berga,0.0,0.6,0.0,0.6
2403,06/01/2015,25,Pallars Jussà,250984,Gavet de la Conca,0.0,0.0,0.0,0.0
2404,11/01/2015,40,Vallès Occidental,82671,Sentmenat,0.0,0.0,0.0,0.01
2405,11/01/2015,2,Alt Empordà,172348,Biure,0.0,0.15,0.0,0.15
2406,12/01/2015,11,Baix Llobregat,80898,Gavà,0.0,0.0,0.0,0.0
2407,15/01/2015,39,Aran,252477,Vilamòs,0.1,0.0,0.0,0.1
2408,24/01/2015,10,Baix Empordà,171978,Torrent,0.0,0.0,0.0,0.0
2409,24/01/2015,25,Pallars Jussà,251155,Isona i Conca Dellà,0.0,0.3,0.0,0.3
2410,25/01/2015,6,Anoia,81653,"Pobla de Claramunt, la",0.0,0.0,0.0,0.0
2411,25/01/2015,14,Berguedà,80787,"Espunyola, l'",0.0,0.01,0.0,0.01
2412,25/01/2015,19,Garrotxa,172001,Tortellà,0.0,0.08,0.0,0.08
2413,25/01/2015,19,Garrotxa,171616,Sant Feliu de Pallerols,0.0,0.01,0.0,0.01
2414,25/01/2015,30,Ribera d'Ebre,431212,Rasquera,0.0,0.01,0.0,0.01
2415,27/01/2015,10,Baix Empordà,170486,Castell-Platja d'Aro,0.0,0.04,0.0,0.04
2416,28/01/2015,2,Alt Empordà,171962,Terrades,0.0,0.4,0.0,0.4
2417,29/01/2015,6,Anoia,82861,"Torre de Claramunt, la",0.0,0.13,0.0,0.13
2418,29/01/2015,5,Alta Ribagorça,250432,"Vall de Boí, la",0.6,0.3,0.0,0.9
2419,30/01/2015,11,Baix Llobregat,82634,Sant Vicenç dels Horts,0.0,0.0,0.0,0.0
2420,31/01/2015,33,Segrià,250143,Alfés,0.0,0.28,0.0,0.28
2421,01/02/2015,25,Pallars Jussà,251155,Isona i Conca Dellà,0.0,0.01,0.0,0.01
2422,05/02/2015,25,Pallars Jussà,250984,Gavet de la Conca,0.1,0.5,0.0,0.6
2423,07/02/2015,7,Bages,80121,Avinyó,0.0,0.03,0.0,0.03
2424,08/02/2015,11,Baix Llobregat,80898,Gavà,0.0,0.0,0.0,0.0
2425,09/02/2015,10,Baix Empordà,171241,Pals,0.0,0.0,0.0,0.0
2426,13/02/2015,31,Ripollès,171674,Sant Joan de les Abadesses,0.0,0.16,0.0,0.16
2427,18/02/2015,25,Pallars Jussà,251155,Isona i Conca Dellà,0.0,3.2,0.0,3.2
2428,19/02/2015,26,Pallars Sobirà,252094,Sort,0.0,1.6,0.0,1.6
2429,20/02/2015,37,Terra Alta,430189,Arnes,0.0,0.07,0.0,0.07
2430,22/02/2015,41,Vallès Oriental,81249,Mollet del Vallès,0.0,0.06,0.0,0.06
2431,22/02/2015,2,Alt Empordà,170887,Lladó,0.05,0.0,0.0,0.05
2432,22/02/2015,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.21,0.0,0.0,0.21
2433,23/02/2015,21,Maresme,80076,Arenys de Munt,0.0,0.1,0.0,0.1
2434,23/02/2015,4,Alt Urgell,251850,Ribera d'Urgellet,0.02,0.0,0.03,0.02
2435,24/02/2015,2,Alt Empordà,171289,Pau,0.0,0.1,0.0,0.1
2436,24/02/2015,9,Baix Ebre,431042,"Perelló, el",0.21,0.0,0.0,0.21
2437,25/02/2015,7,Bages,80538,Castellbell i el Vilar,0.0,0.12,0.22,0.12
2438,25/02/2015,2,Alt Empordà,171753,Sant Miquel de Fluvià,0.0,0.28,0.0,0.28
2439,26/02/2015,6,Anoia,81022,Igualada,0.0,0.15,0.0,0.15
2440,26/02/2015,22,Montsià,430141,Amposta,0.0,3.85,0.0,3.85
2441,28/02/2015,7,Bages,82423,Marganell,0.0,0.21,0.0,0.21
2442,28/02/2015,40,Vallès Occidental,82671,Sentmenat,0.0,0.1,0.0,0.1
2443,28/02/2015,10,Baix Empordà,170486,Castell-Platja d'Aro,0.0,0.0,0.0,0.0
2444,01/03/2015,42,Moianès,80790,"Estany, l'",0.0,0.08,0.1,0.08
2445,02/03/2015,3,Alt Penedès,82270,Sant Martí Sarroca,0.0,0.2,0.0,0.2
2446,02/03/2015,33,Segrià,252542,Vilanova de la Barca,1.52,0.68,0.6,2.2
2447,03/03/2015,40,Vallès Occidental,82606,Santa Perpètua de Mogoda,0.0,0.06,0.42,0.06
2448,03/03/2015,24,Osona,82652,Sant Vicenç de Torelló,0.0,0.1,0.0,0.1
2449,03/03/2015,3,Alt Penedès,82515,Santa Margarida i els Monjos,0.26,0.0,0.0,0.26
2450,04/03/2015,29,Priorat,430271,"Bisbal de Falset, la",0.73,0.02,0.51,0.75
2451,05/03/2015,11,Baix Llobregat,81234,Molins de Rei,0.15,0.0,0.0,0.15
2452,05/03/2015,25,Pallars Jussà,251961,Sant Esteve de la Sarga,0.0,0.3,0.0,0.3
2453,05/03/2015,1,Alt Camp,431613,Valls,0.91,2.39,0.33,3.3
2454,06/03/2015,17,Garraf,82704,Sitges,0.08,0.0,0.0,0.08
2455,06/03/2015,6,Anoia,81192,Masquefa,0.0,0.0,0.0,0.0
2456,06/03/2015,34,Selva,171805,Santa Coloma de Farners,0.0,0.01,0.0,0.01
2457,06/03/2015,9,Baix Ebre,431554,Tortosa,0.01,0.0,0.01,0.01
2458,07/03/2015,24,Osona,82251,Sant Martí d'Albars,0.5,0.0,0.1,0.5
2459,07/03/2015,6,Anoia,81192,Masquefa,0.31,0.0,0.0,0.31
2460,07/03/2015,29,Priorat,430859,"Molar, el",0.0,0.22,0.0,0.22
2461,07/03/2015,29,Priorat,430960,"Morera de Montsant, la",0.0,1.0,0.0,1.0
2462,08/03/2015,7,Bages,80538,Castellbell i el Vilar,0.02,0.0,0.0,0.02
2463,08/03/2015,39,Aran,251214,Les,0.0,20.69,0.0,20.69
2464,09/03/2015,7,Bages,81136,Manresa,0.0,0.07,0.0,0.07
2465,09/03/2015,15,Cerdanya,250518,Bellver de Cerdanya,0.4,1.2,2.0,1.6
2466,09/03/2015,25,Pallars Jussà,251155,Isona i Conca Dellà,0.1,0.1,0.1,0.2
2467,10/03/2015,19,Garrotxa,171143,Olot,0.0,0.02,0.0,0.02
2468,10/03/2015,8,Baix Camp,431166,Prades,0.0,0.35,0.0,0.35
2469,10/03/2015,29,Priorat,430960,"Morera de Montsant, la",0.66,0.0,0.0,0.66
