year,subregion,fires,affected_wood_ha,affected_scrub_ha,affected_total_ha,affected_size,forest_wood_Ha,forest_scrub_Ha,forest_other_Ha,areas_without_vegetation_Ha,rainfed_crops_Ha,irrigated_crops_Ha,urban_Ha,annual_avg_temp,average_maximums,average_minimums,outright_maximum,outright_minimum,annual_rainfall_mm,relative_humidity_%,wind_avg_speed_ms,wind_dominant_direction,risk_forest_fire
2016-01-01,Gironès,9.0,0.5,0.5,1.0,0 <10 ha,25144.0,10492.0,1041.0,1953.0,9168.0,4208.0,5594.0,14.8,22.6,7.8,36.3,-0.7,701.0,77.0,1.3,S,Very high
2016-01-01,Maresme,21.0,0.9,7.5,8.4,0 <10 ha,15863.0,7991.0,1176.0,1869.0,680.0,2367.0,9804.0,16.6,21.1,12.6,36.1,0.1,642.0,68.0,2.1,NW,High
2016-01-01,Moianès,4.0,0.1,0.1,0.2,0 <10 ha,20380.0,5890.0,1248.0,530.0,4301.0,51.0,1380.0,13.7,18.7,8.6,35.1,-6.0,,,,,Very high
2016-01-01,Montsià,6.0,0.2,3.3,3.5,0 <10 ha,6201.0,15777.0,1248.0,7380.0,20244.0,19433.0,3507.0,16.5,20.9,12.7,37.1,1.2,376.0,69.0,3.4,NW,High
2016-01-01,Noguera,17.0,3.5,7.2,10.8,10 > 100 ha,27625.0,65388.0,4074.0,5927.0,42749.0,28144.0,4433.0,14.3,21.1,8.1,38.2,-6.1,414.0,68.0,1.3,N,High
2016-01-01,Osona,12.0,0.5,0.4,0.9,0 <10 ha,61300.0,19570.0,7848.0,4740.0,24197.0,640.0,6546.0,12.8,20.5,6.6,37.8,-7.7,594.0,75.0,1.1,SW,High
2016-01-01,Pallars Jussà,7.0,0.2,5.5,5.7,0 <10 ha,45150.0,48653.0,15924.0,4046.0,15618.0,2787.0,2232.0,13.023809523809524,19.704761904761906,6.685714285714286,38.809523809523796,-8.509523809523811,577.1428571428571,66.0904761904762,1.261904761904762,..,Moderate
2016-01-01,Pallars Sobirà,5.0,81.9,553.8,635.7,500 > 1000 ha,59088.0,44138.0,28269.0,1810.0,1039.0,183.0,1363.0,11.6,19.5,5.1,3.5,-7.5,674.0,69.0,1.475,..,Low
2016-01-01,Pla d'Urgell,0.0,0.0,0.0,0.0,,45.0,355.0,1113.0,1442.0,570.0,25026.0,2017.0,14.3,21.1,8.1,37.8,-6.1,353.0,66.0,1.4,W,Moderate
2016-01-01,Pla de l'Estany,15.0,3.3,0.0,3.3,0 <10 ha,10011.0,4715.0,770.0,946.0,7435.0,1113.0,1330.0,15.4,21.6,10.1,37.6,-2.6,658.0,71.0,2.0,NW,High
2016-01-01,Priorat,15.0,1.0,3.2,4.2,0 <10 ha,15545.0,21953.0,39.0,1241.0,7443.0,2383.0,1066.0,1.5,2.1,10.2,3.9,-2.4,504.0,70.0,2.6,E,Very high
2016-01-01,Ribera d'Ebre,9.0,2.0,0.0,2.0,0 <10 ha,27717.0,24054.0,4595.0,2990.0,13388.0,7734.0,2122.0,16.4,23.3,10.4,41.6,-3.6,319.0,63.0,2.1,SE,Very high
2016-01-01,Ripollès,4.0,1.1,2.0,3.0,0 <10 ha,59074.0,11394.0,21097.0,842.0,1740.0,1.0,1642.0,10.4,17.6,4.4,33.8,-7.5,936.0,80.0,1.2,SW,Low
2016-01-01,Segarra,3.0,13.4,9.5,22.9,10 > 100 ha,10702.0,10626.0,2042.0,1195.0,44929.0,394.0,2382.0,13.4,19.4,8.2,36.8,-5.6,346.0,71.0,2.7,W,Moderate
2016-01-01,Segrià,13.0,1.2,2.2,3.4,0 <10 ha,7865.0,16260.0,4277.0,7413.0,25931.0,69608.0,8366.0,1.4,20.5,8.3,37.2,-5.6,346.0,71.0,2.7,W,Moderate
2016-01-01,Selva,23.0,52.8,3.6,56.5,10 > 100 ha,58641.0,16513.0,1133.0,3367.0,6587.0,4350.0,9051.0,14.8,22.3,8.1,39.3,-5.8,653.0,74.0,1.3,W,Very high
2016-01-01,Solsonès,2.0,1.0,0.0,1.0,0 <10 ha,58575.0,14501.0,5589.0,1662.0,18179.0,53.0,1621.0,12.4,1.9,6.9,36.8,-5.5,429.0,75.0,2.3,W,Very high
2016-01-01,Tarragonès,21.0,181.7,60.1,241.8,100 > 500 ha,5398.0,3867.0,1623.0,2338.0,6757.0,3770.0,7987.0,17.3,22.4,12.7,34.5,0.1,425.0,69.0,2.3,N,High
2016-01-01,Terra Alta,7.0,0.7,0.2,0.9,0 <10 ha,26999.0,16389.0,992.0,1175.0,24904.0,2167.0,1584.0,14.4,20.5,9.3,37.4,-3.8,413.0,66.0,2.5,SW,Very high
2016-01-01,Urgell,7.0,242.1,172.8,414.9,100 > 500 ha,3103.0,4867.0,879.0,1660.0,29595.0,15266.0,2560.0,14.5,2.1,9.2,38.4,-3.7,361.0,70.0,2.9,W,Moderate
2016-01-01,Vallès Occidental,53.0,1.0,6.1,7.1,0 <10 ha,18341.0,12948.0,284.0,2633.0,5140.0,427.0,18527.0,15.4,21.5,9.7,36.2,-2.2,441.0,70.0,2.1,W,Moderate
2016-01-01,Vallès Oriental,24.0,1.4,0.5,1.9,0 <10 ha,23735.0,21683.0,2245.0,3168.0,5958.0,2542.0,14309.0,14.9,21.5,8.8,37.2,-5.2,488.0,67.0,2.1,N,Moderate
2017-01-01,Alt Camp,10.0,2.2,1.8,4.0,0 <10 ha,15744.0,10592.0,1612.0,1602.0,17151.0,3532.0,3538.0,15.8,22.2,10.4,38.5,-3.6,319.0,66.0,2.8,N,Moderate
2017-01-01,Alt Empordà,18.0,5.3,1.7,7.0,0 <10 ha,37967.0,43112.0,3268.0,4649.0,24044.0,13602.0,9061.0,16.7,2.2,11.6,37.6,-3.2,484.0,63.0,3.0,N,Very high
2017-01-01,Alt Penedès,20.0,3.7,9.3,13.0,10 > 100 ha,17971.0,8722.0,2023.0,1910.0,22000.0,567.0,6127.0,15.1,21.8,9.4,37.4,-3.1,404.0,73.0,1.8,N,High
2017-01-01,Alt Urgell,6.0,0.4,0.5,0.9,0 <10 ha,81258.0,35007.0,17371.0,2873.0,4302.0,1770.0,2119.0,12.2,20.2,5.4,36.6,-10.2,482.0,60.0,1.5,SW,Low
2017-01-01,Alta Ribagorça,4.0,3.8,18.7,22.5,10 > 100 ha,15579.0,7753.0,17129.0,1153.0,583.0,197.0,396.0,10.5,20.2,0.3,35.2,-12.6,638.0,70.0,1.1,SE,Low
2017-01-01,Anoia,33.0,27.1,7.9,35.0,10 > 100 ha,34390.0,12507.0,3048.0,2173.0,28306.0,256.0,6070.0,15.5,22.3,10.3,37.9,-3.7,449.0,67.0,2.3,NW,Very high
2017-01-01,Aran,1.0,20.5,411.8,432.3,100 > 500 ha,23650.0,17883.0,20098.0,927.0,44.0,0.0,688.0,9.7,16.8,4.8,33.8,-12.3,859.0,72.0,1.7,S,Low
2017-01-01,Bages,23.0,267.7,55.5,323.2,100 > 500 ha,55373.0,19406.0,2629.0,3633.0,20785.0,701.0,6693.0,13.7,22.3,6.6,40.2,-9.1,418.0,75.0,1.0,S,Very high
2017-01-01,Baix Camp,11.0,0.2,2.1,2.3,0 <10 ha,15697.0,22015.0,1987.0,3679.0,7523.0,11543.0,7286.0,16.9,22.1,11.7,34.6,-2.4,273.0,67.0,1.4,NW,Very high
2017-01-01,Baix Ebre,60.0,42.1,145.7,187.8,100 > 500 ha,17797.0,24958.0,3469.0,6027.0,25591.0,16534.0,5564.0,16.3,21.8,1.2,37.6,-1.1,267.0,63.0,4.2,NW,Low
2017-01-01,Baix Empordà,19.0,2.2,0.3,2.4,0 <10 ha,30212.0,5932.0,2761.0,2703.0,12034.0,8854.0,7764.0,15.3,22.3,8.8,36.8,-5.2,409.0,72.0,1.9,S,High
2017-01-01,Baix Llobregat,40.0,9.6,9.3,18.9,10 > 100 ha,12563.0,10029.0,763.0,2690.0,2311.0,2043.0,18181.0,16.5,22.6,11.5,36.3,-1.6,359.0,71.0,2.9,NW,Very high
2017-01-01,Baix Penedès,5.0,2.2,0.8,3.1,0 <10 ha,8682.0,6798.0,459.0,1534.0,6750.0,547.0,4810.0,16.3,22.4,10.6,38.9,-4.1,260.0,70.0,2.3,N,Low
2017-01-01,Barcelonès,7.0,0.5,4.9,5.4,0 <10 ha,1173.0,1170.0,81.0,205.0,13.0,41.0,11687.0,18.2,21.6,15.2,35.9,2.8,442.0,63.0,2.0,W,Low
2017-01-01,Berguedà,4.0,2.3,1.8,4.1,0 <10 ha,71554.0,18803.0,13222.0,2001.0,10409.0,51.0,2472.0,12.5,19.9,7.3,37.8,-7.1,493.0,70.0,1.4,SW,Moderate
2017-01-01,Cerdanya,6.0,0.0,3.7,3.7,0 <10 ha,25043.0,8048.0,15941.0,1062.0,2037.0,779.0,2096.0,9.8,17.4,3.5,33.7,-1.5,618.0,61.0,1.5,NE,Low
2017-01-01,Conca de Barberà,16.0,2.6,5.8,8.4,0 <10 ha,19127.0,15430.0,1204.0,1328.0,25225.0,403.0,2303.0,14.2,2.1,8.3,3.8,-5.3,429.0,65.0,2.6,W,High
2017-01-01,Garraf,4.0,0.0,0.2,0.2,0 <10 ha,5619.0,5413.0,129.0,956.0,1623.0,100.0,4620.0,15.4,21.6,9.8,36.6,-4.2,394.0,72.0,1.6,S,Very high
2017-01-01,Garrigues,15.0,8.0,8.6,16.6,10 > 100 ha,14973.0,14851.0,1252.0,2336.0,29565.0,13595.0,3218.0,14.1,20.5,8.2,37.3,-6.8,333.0,66.0,2.2,S,Moderate
2017-01-01,Garrotxa,12.0,0.3,1.3,1.6,0 <10 ha,28657.0,29539.0,4535.0,1272.0,5661.0,1393.0,2373.0,13.5,21.3,6.6,3.7,-8.5,673.0,73.0,1.4,W,Moderate
2017-01-01,Gironès,17.0,1.7,1.6,3.3,0 <10 ha,25171.0,10518.0,1051.0,1982.0,9063.0,4215.0,5600.0,14.7,23.1,7.3,38.4,-8.1,482.0,75.0,1.3,S,Very high
2017-01-01,Maresme,24.0,6.7,11.8,18.5,10 > 100 ha,15861.0,7994.0,1183.0,1862.0,670.0,2370.0,9810.0,16.5,2.1,12.4,33.7,-0.2,441.0,68.0,2.0,NW,High
2017-01-01,Moianès,2.0,9.3,1.6,11.0,10 > 100 ha,20380.0,5903.0,1179.0,541.0,4344.0,52.0,1381.0,13.7,18.7,8.6,35.1,-6.0,,,,,Very high
2017-01-01,Montsià,9.0,0.0,4.1,4.1,0 <10 ha,6201.0,15742.0,1204.0,7872.0,20373.0,18934.0,3464.0,16.5,21.3,12.4,3.4,0.6,221.0,67.0,3.3,W,High
2017-01-01,Noguera,21.0,17.8,12.2,30.0,10 > 100 ha,27291.0,64800.0,4030.0,6003.0,43582.0,28151.0,4483.0,14.2,21.6,7.7,37.8,-8.7,326.0,67.0,1.2,N,High
2017-01-01,Osona,13.0,0.8,0.5,1.3,0 <10 ha,61288.0,19512.0,7944.0,4714.0,24232.0,594.0,6557.0,12.9,2.1,6.3,39.2,-8.1,475.0,75.0,1.0,SW,High
2017-01-01,Pallars Jussà,14.0,1.0,5.4,6.4,0 <10 ha,45150.0,48653.0,16266.0,4031.0,15346.0,2734.0,2230.0,13.3,21.4,6.6,38.3,-8.5,456.0,64.0,1.7,N,Moderate
2017-01-01,Pallars Sobirà,3.0,0.4,6.9,7.3,0 <10 ha,59088.0,44127.0,28270.0,1802.0,1040.0,183.0,1380.0,1.2,20.4,4.9,36.3,-8.1,624.0,65.0,1.475,..,Low
2017-01-01,Pla d'Urgell,0.0,0.0,0.0,0.0,,45.0,355.0,595.0,1466.0,1037.0,25018.0,2052.0,14.2,21.7,7.2,38.2,-9.1,290.0,70.0,1.3,W,Moderate
2017-01-01,Pla de l'Estany,14.0,0.8,0.1,0.9,0 <10 ha,10011.0,4715.0,808.0,899.0,7388.0,1105.0,1394.0,15.6,22.1,10.1,37.7,-0.5,447.0,68.0,2.0,S,High
2017-01-01,Priorat,6.0,0.9,1.0,1.9,0 <10 ha,15545.0,21948.0,39.0,1279.0,7409.0,2376.0,1074.0,15.4,21.7,10.2,39.5,-6.1,380.0,66.0,2.6,E,Very high
2017-01-01,Ribera d'Ebre,15.0,2.4,2.4,4.8,0 <10 ha,27717.0,24054.0,4644.0,2945.0,13166.0,7867.0,2207.0,16.5,24.1,9.8,41.7,-0.6,254.0,61.0,2.2,SE,Very high
2017-01-01,Ripollès,3.0,0.0,0.1,0.1,0 <10 ha,59074.0,11388.0,21105.0,847.0,1742.0,0.0,1634.0,10.5,18.2,4.1,34.9,-10.9,852.0,77.0,1.3,SW,Low
2017-01-01,Segarra,14.0,9.5,4.4,13.9,10 > 100 ha,10710.0,10631.0,2015.0,1207.0,44922.0,394.0,2391.0,13.6,19.9,8.2,3.7,-8.3,346.0,68.0,2.6,W,Moderate
2017-01-01,Segrià,33.0,3.4,27.1,30.4,10 > 100 ha,7865.0,16260.0,4269.0,7472.0,25356.0,69852.0,8646.0,1.4,21.2,7.7,38.7,-8.3,331.0,69.0,2.7,W,Moderate
2017-01-01,Selva,14.0,3.7,0.7,4.4,0 <10 ha,58600.0,16438.0,1076.0,3271.0,6690.0,4348.0,9219.0,14.7,22.6,7.6,37.8,-7.9,497.0,73.0,1.3,SE,Very high
2017-01-01,Solsonès,8.0,1.3,0.1,1.4,0 <10 ha,58575.0,14611.0,5631.0,1691.0,18014.0,44.0,1614.0,12.6,19.2,0.7,36.7,-8.5,419.0,73.0,2.3,W,Very high
2017-01-01,Tarragonès,18.0,1.9,1.7,3.6,0 <10 ha,5398.0,3916.0,1552.0,2350.0,6691.0,3503.0,8330.0,17.3,22.3,12.5,36.4,-3.3,276.0,67.0,2.3,N,High
2017-01-01,Terra Alta,11.0,2.7,4.3,6.9,0 <10 ha,26999.0,16364.0,1040.0,1205.0,24638.0,2363.0,1601.0,14.9,21.2,9.5,37.9,-0.5,329.0,62.0,2.7,SW,Very high
2017-01-01,Urgell,11.0,19.1,8.2,27.3,10 > 100 ha,3103.0,4866.0,892.0,1632.0,29414.0,15380.0,2643.0,14.7,21.4,0.9,38.6,-7.2,360.0,65.0,2.8,W,Moderate
2017-01-01,Vallès Occidental,35.0,3.9,13.0,16.9,10 > 100 ha,18325.0,12962.0,218.0,2690.0,5234.0,180.0,18691.0,15.4,21.7,9.4,37.7,-4.9,468.0,69.0,2.0,W,Moderate
2017-01-01,Vallès Oriental,30.0,4.5,3.0,7.5,0 <10 ha,23735.0,21627.0,2269.0,3191.0,6011.0,2491.0,14316.0,14.9,21.9,8.5,36.6,-6.2,478.0,66.0,2.0,N,Moderate
2018-01-01,Alt Camp,7.0,5.7,1.5,7.2,0 <10 ha,15713.0,10592.0,1583.0,1761.0,17003.0,3571.0,3577.0,15.7,21.3,11.1,38.5,-1.5,694.0,70.0,2.8,N,Moderate
2018-01-01,Alt Empordà,18.0,2.6,21.5,24.2,10 > 100 ha,39055.0,42147.0,3219.0,4733.0,24030.0,13577.0,8993.0,17.1,22.4,1.2,39.3,-2.4,656.0,65.0,2.8,N,Very high
2018-01-01,Alt Penedès,19.0,1.5,2.0,3.5,0 <10 ha,17935.0,8746.0,1819.0,2010.0,22053.0,579.0,6127.0,15.2,21.3,10.2,38.5,-1.8,841.0,77.0,1.8,NE,High
2018-01-01,Alt Urgell,2.0,0.3,1.1,1.4,0 <10 ha,81220.0,35009.0,17477.0,2916.0,4183.0,1814.0,2127.0,11.7,1.9,5.9,36.7,-10.4,801.0,71.0,1.4,SW,Low
2018-01-01,Alta Ribagorça,0.0,0.0,0.0,0.0,,15578.0,7655.0,17125.0,1155.0,584.0,203.0,386.0,10.1,18.9,3.6,35.9,-11.7,1275.0,79.0,1.0,SE,Low
2018-01-01,Anoia,11.0,0.1,0.3,0.4,0 <10 ha,34374.0,13362.0,2059.0,2243.0,28260.0,235.0,6098.0,15.4,21.7,10.7,38.8,-2.3,888.0,73.0,2.3,NW,Very high
2018-01-01,Aran,2.0,0.6,1.3,1.9,0 <10 ha,23709.0,17835.0,20150.0,929.0,49.0,0.0,688.0,9.6,16.1,4.9,32.1,-10.2,1247.0,78.0,1.6,S,Low
2018-01-01,Bages,2.0,0.0,0.1,0.1,0 <10 ha,55416.0,19455.0,2328.0,3609.0,20987.0,700.0,6731.0,13.7,21.3,7.5,3.9,-6.6,939.0,79.0,1.0,S,Very high
2018-01-01,Baix Camp,5.0,1.0,3.4,4.4,0 <10 ha,15693.0,22546.0,1904.0,3802.0,6667.0,11812.0,7291.0,1.7,21.8,12.2,37.8,-0.2,683.0,70.0,1.4,NW,Very high
2018-01-01,Baix Ebre,12.0,1.3,1.2,2.4,0 <10 ha,17798.0,25024.0,3355.0,6155.0,25553.0,16808.0,5574.0,16.4,21.6,12.4,39.2,-0.1,527.0,66.0,4.2,NW,Low
2018-01-01,Baix Empordà,9.0,8.0,1.4,9.3,0 <10 ha,30145.0,5802.0,2574.0,2693.0,12252.0,8907.0,7796.0,15.6,22.2,9.5,37.4,-0.4,966.0,76.0,1.8,S,High
2018-01-01,Baix Llobregat,25.0,0.5,9.8,10.3,10 > 100 ha,12542.0,9998.0,957.0,2667.0,2277.0,1955.0,18203.0,16.7,22.4,1.2,39.2,-0.3,876.0,74.0,2.7,NW,Very high
2018-01-01,Baix Penedès,6.0,0.1,1.7,1.7,0 <10 ha,8686.0,6819.0,535.0,1585.0,6725.0,483.0,4812.0,16.6,22.5,11.4,38.6,-1.9,830.0,72.0,2.4,N,Low
2018-01-01,Barcelonès,8.0,0.1,5.1,5.2,0 <10 ha,1168.0,1388.0,49.0,199.0,13.0,39.0,11719.0,18.2,21.6,15.4,36.9,0.1,1010.0,64.0,2.0,W,Low
2018-01-01,Berguedà,3.0,0.8,0.3,1.0,0 <10 ha,71466.0,18193.0,12993.0,1998.0,11343.0,60.0,2472.0,11.7,18.4,7.2,35.9,-8.2,1303.0,79.0,1.4,SW,Moderate
2018-01-01,Cerdanya,1.0,0.0,0.1,0.1,0 <10 ha,25043.0,8048.0,15049.0,1067.0,2404.0,963.0,2095.0,9.3,16.3,3.7,31.1,-14.8,828.0,69.0,1.4,NE,Low
2018-01-01,Conca de Barberà,8.0,0.3,0.5,0.8,0 <10 ha,19115.0,15323.0,1282.0,1371.0,25187.0,407.0,2332.0,14.3,20.3,0.9,38.2,-3.9,844.0,72.0,2.7,W,High
2018-01-01,Garraf,14.0,0.4,0.6,1.0,0 <10 ha,5596.0,5441.0,147.0,1004.0,1626.0,77.0,4620.0,15.7,21.4,10.5,37.7,-2.3,859.0,75.0,1.6,N,Very high
2018-01-01,Garrigues,14.0,0.4,13.8,14.2,10 > 100 ha,14957.0,14661.0,1239.0,2560.0,29139.0,13947.0,3267.0,14.3,20.3,8.9,38.4,-4.8,525.0,68.0,2.0,S,Moderate
2018-01-01,Garrotxa,2.0,0.8,0.0,0.8,0 <10 ha,28683.0,29574.0,4339.0,1246.0,5736.0,1506.0,2378.0,13.3,20.6,0.7,36.3,-8.1,1161.0,78.0,1.3,W,Moderate
2018-01-01,Gironès,3.0,0.1,0.0,0.1,0 <10 ha,25189.0,10268.0,1130.0,1974.0,9169.0,4206.0,5624.0,14.8,22.5,0.8,38.1,-5.7,1019.0,78.0,1.2,S,Very high
2018-01-01,Maresme,16.0,1.6,16.5,18.1,10 > 100 ha,15854.0,7970.0,1267.0,1895.0,728.0,2311.0,9828.0,16.5,20.9,12.6,35.2,-0.3,924.0,72.0,2.1,NW,High
2018-01-01,Moianès,4.0,1.3,1.4,2.8,0 <10 ha,20412.0,5747.0,1198.0,541.0,4450.0,61.0,1382.0,13.7,18.7,8.6,35.1,-6.0,,,,,Very high
2018-01-01,Montsià,7.0,0.4,0.8,1.2,0 <10 ha,6201.0,15625.0,1179.0,7885.0,20182.0,19000.0,3470.0,16.9,21.5,12.8,34.7,0.3,565.0,69.0,3.2,W,High
2018-01-01,Noguera,6.0,0.2,1.3,1.5,0 <10 ha,27256.0,64730.0,4003.0,6195.0,43123.0,28610.0,4490.0,14.5,21.3,8.6,37.2,-5.8,574.0,71.0,1.1,N,High
2018-01-01,Osona,9.0,1.8,6.2,7.9,0 <10 ha,60894.0,19123.0,7881.0,4711.0,24714.0,627.0,6569.0,12.6,19.7,7.1,36.1,-6.1,1193.0,83.0,0.9,SW,High
2018-01-01,Pallars Jussà,9.0,0.3,0.7,1.0,0 <10 ha,45098.0,48520.0,16450.0,4061.0,15295.0,2650.0,2235.0,12.8,19.9,7.2,36.7,-6.5,955.0,73.0,1.6,N,Moderate
2018-01-01,Pallars Sobirà,0.0,0.0,0.0,0.0,,61622.0,43834.0,28027.0,1797.0,980.0,143.0,1389.0,11.7,19.1,5.7,35.6,-7.7,961.0,72.0,1.475,..,Low
2018-01-01,Pla d'Urgell,20.0,0.3,4.7,5.0,0 <10 ha,45.0,355.0,595.0,1511.0,536.0,25420.0,2052.0,14.6,21.4,8.4,38.7,-6.8,506.0,73.0,1.4,W,Moderate
2018-01-01,Pla de l'Estany,7.0,0.3,0.2,0.6,0 <10 ha,10011.0,4713.0,648.0,902.0,7502.0,1106.0,1396.0,15.6,21.6,10.5,3.8,-3.9,1176.0,73.0,1.9,NW,High
2018-01-01,Priorat,6.0,0.1,0.8,1.0,0 <10 ha,15666.0,22001.0,39.0,1349.0,7350.0,2372.0,1084.0,15.1,21.3,10.2,39.5,-3.9,828.0,70.0,2.5,E,Very high
2018-01-01,Ribera d'Ebre,1.0,0.0,0.3,0.3,0 <10 ha,27717.0,24054.0,4533.0,3128.0,13119.0,8033.0,2148.0,16.6,23.7,10.6,41.6,-4.8,496.0,65.0,1.9,SE,Very high
2018-01-01,Ripollès,5.0,0.2,0.0,0.2,0 <10 ha,59340.0,11462.0,21069.0,851.0,1329.0,2.0,1609.0,10.4,17.2,4.8,31.5,-1.1,1589.0,82.0,1.1,SW,Low
2018-01-01,Segarra,1.0,0.0,0.1,0.1,0 <10 ha,10709.0,10526.0,1020.0,1267.0,45935.0,409.0,2406.0,13.5,19.3,8.7,37.1,-5.4,589.0,74.0,2.7,W,Moderate
2018-01-01,Segrià,6.0,0.1,0.2,0.3,0 <10 ha,7865.0,16260.0,4277.0,8010.0,25238.0,69316.0,8700.0,14.4,20.8,8.6,37.2,-6.5,485.0,74.0,2.6,W,Moderate
2018-01-01,Selva,7.0,4.3,1.2,5.5,0 <10 ha,58609.0,16259.0,1135.0,3270.0,6634.0,4369.0,9228.0,1.5,22.3,8.8,39.2,-5.5,1288.0,76.0,1.3,NW,Very high
2018-01-01,Solsonès,0.0,0.0,0.0,0.0,,58502.0,14130.0,4804.0,1705.0,19311.0,56.0,1616.0,12.3,18.1,7.4,35.3,-7.6,899.0,80.0,2.2,W,Very high
2018-01-01,Tarragonès,4.0,0.7,0.0,0.7,0 <10 ha,5357.0,3916.0,1545.0,2378.0,6662.0,3636.0,8442.0,17.5,22.4,12.9,39.5,-0.3,763.0,69.0,2.4,N,High
2018-01-01,Terra Alta,10.0,1.5,1.7,3.2,0 <10 ha,26994.0,16274.0,1009.0,1573.0,24261.0,2581.0,1612.0,14.6,20.6,9.7,37.8,-3.5,716.0,68.0,2.5,SW,Very high
2018-01-01,Urgell,3.0,0.8,0.2,0.9,0 <10 ha,3093.0,4615.0,1427.0,1739.0,28965.0,15483.0,2644.0,14.5,20.8,9.5,38.3,-4.8,552.0,71.0,2.8,W,Moderate
2018-01-01,Vallès Occidental,12.0,0.2,0.8,1.0,0 <10 ha,18330.0,12920.0,266.0,2655.0,5084.0,250.0,18808.0,15.3,21.2,9.9,3.8,-3.1,919.0,73.0,2.0,W,Moderate
2018-01-01,Vallès Oriental,8.0,0.3,0.1,0.4,0 <10 ha,23735.0,21605.0,2034.0,3171.0,6118.0,2481.0,14352.0,15.2,21.8,9.4,37.6,-3.7,754.0,74.0,1.9,N,Moderate
2019-01-01,Alt Camp,9.0,1.1,21.2,22.3,10 > 100 ha,15744.0,10592.0,1574.0,1817.0,16938.0,3527.0,3608.0,16.0,21.8,10.6,38.6,-0.4,342.0,64.0,3.0,N,Moderate
2019-01-01,Alt Empordà,32.0,2.0,2.2,4.1,0 <10 ha,41361.0,40391.0,3302.0,4826.0,23400.0,13430.0,9044.0,17.0,22.1,11.6,40.9,-1.4,523.0,63.0,3.1,N,Very high
2019-01-01,Alt Penedès,12.0,0.3,0.2,0.4,0 <10 ha,17935.0,8746.0,1795.0,2135.0,22000.0,591.0,6067.0,15.0,21.9,9.5,38.4,-1.6,466.0,71.0,1.8,NE,High
2019-01-01,Alt Urgell,7.0,0.4,0.2,0.6,0 <10 ha,81220.0,35009.0,17452.0,2915.0,4212.0,1821.0,2117.0,12.0,20.2,5.3,39.0,-7.1,592.0,62.0,1.7,SW,Low
2019-01-01,Alta Ribagorça,2.0,0.0,0.3,0.3,0 <10 ha,16310.0,7670.0,16369.0,1165.0,582.0,204.0,386.0,10.0,20.0,2.8,38.3,-9.4,843.0,71.0,1.1,SE,Low
2019-01-01,Anoia,25.0,54.7,5.3,60.0,10 > 100 ha,34374.0,13354.0,2108.0,2289.0,28162.0,238.0,6106.0,16.0,22.5,10.4,39.8,-2.1,524.0,67.0,2.4,NW,Very high
2019-01-01,Aran,3.0,26.6,218.0,244.6,100 > 500 ha,23709.0,17835.0,20150.0,933.0,49.0,1.0,683.0,10.0,16.5,4.7,36.5,-10.0,1063.0,73.0,1.5,S,Low
2019-01-01,Bages,21.0,2.4,6.0,8.3,0 <10 ha,55350.0,19186.0,2138.0,3620.0,21518.0,699.0,6715.0,14.0,22.3,6.7,42.9,-6.8,490.0,71.0,1.1,S,Very high
2019-01-01,Baix Camp,10.0,0.9,3.9,4.8,0 <10 ha,15967.0,23504.0,198.0,3862.0,7020.0,11811.0,7353.0,17.0,22.1,11.5,34.4,-1.9,427.0,69.0,1.4,NW,Very high
2019-01-01,Baix Ebre,29.0,91.6,124.1,215.7,100 > 500 ha,17798.0,25024.0,3355.0,6435.0,25140.0,16727.0,5788.0,17.0,22.2,12.3,38.6,-1.6,317.0,65.0,4.5,NW,Low
2019-01-01,Baix Empordà,25.0,3.7,1.5,5.2,0 <10 ha,30157.0,5814.0,2702.0,2761.0,12255.0,8645.0,7835.0,15.0,22.3,8.8,40.3,-3.1,580.0,75.0,1.8,S,High
2019-01-01,Baix Llobregat,33.0,0.9,1.4,2.3,0 <10 ha,12542.0,9989.0,956.0,2694.0,2243.0,1995.0,18180.0,16.0,22.3,11.2,35.2,-0.3,556.0,71.0,2.8,NW,Very high
2019-01-01,Baix Penedès,4.0,0.9,1.7,2.5,0 <10 ha,8686.0,6819.0,523.0,1590.0,6699.0,474.0,4854.0,16.0,22.7,10.5,37.1,-3.7,369.0,69.0,2.4,N,Low
2019-01-01,Barcelonès,8.0,0.0,0.3,0.3,0 <10 ha,1168.0,1388.0,49.0,202.0,13.0,39.0,11716.0,18.0,21.6,15.2,36.7,3.2,627.0,62.0,2.1,SW,Low
2019-01-01,Berguedà,14.0,1.0,0.4,1.4,0 <10 ha,71465.0,18107.0,12906.0,1999.0,11522.0,62.0,2464.0,12.0,19.8,7.0,41.5,-6.1,597.0,71.0,1.4,SW,Moderate
2019-01-01,Cerdanya,3.0,0.3,1.1,1.4,0 <10 ha,25043.0,8048.0,15013.0,1066.0,2404.0,989.0,2106.0,10.0,17.3,3.6,35.0,-9.5,678.0,60.0,1.6,NE,Low
2019-01-01,Conca de Barberà,15.0,3.7,1.1,4.8,0 <10 ha,19108.0,15323.0,1246.0,1399.0,25208.0,390.0,2343.0,14.0,20.7,8.3,39.9,-3.4,443.0,67.0,2.9,W,High
2019-01-01,Garraf,2.0,0.0,0.0,0.0,,5596.0,5414.0,134.0,998.0,1623.0,128.0,4618.0,16.0,21.7,9.8,37.3,-3.3,467.0,72.0,1.6,S,Very high
